target,pred_mean,pred_std,lower_95,upper_95
9.04100000203329,9.058260379400764,0.013268846782147105,9.032253439647695,9.084267307141683
9.030899994756139,9.057427000510645,0.016780445458173924,9.024537327472684,9.090316673548605
9.02289999945809,9.044948035124692,0.014350233010074412,9.016821575662151,9.073074482575082
9.012199997338445,9.031034446742606,0.014167726420564476,9.003265709084495,9.058803184400716
8.940699997319614,9.017065818692691,0.012644165471441976,8.992283253287571,9.041848384097811
9.027200000534435,8.95357855285618,0.011557673329327446,8.93092551328085,8.976231598437584
9.040499996321087,9.013568613574494,0.012364357470033671,8.989334474855172,9.037802752293816
9.067999998176353,9.049457468023075,0.01352875065226124,9.022941117044946,9.075973831013352
9.053999994392617,9.093713084722511,0.013835351752554062,9.066595801954248,9.120830367490775
9.091800005809915,9.092195301617174,0.015497899274482347,9.06181941105111,9.122571192183239
9.080300006562895,9.127893198929252,0.017551607421293258,9.093492061176457,9.162294336682049
9.047600005361469,9.131494585417826,0.020373510530360704,9.091562501595101,9.171426669240553
9.027500003961757,9.108143231558456,0.018224250240884806,9.072423712377743,9.14386275073917
9.018499997239303,9.073970276592664,0.01673546296229955,9.04116877273014,9.106771780455187
9.067900009046062,9.058509979849864,0.015537021343045231,9.028057415735189,9.088962543964541
9.032399999880598,9.084022667710219,0.01598960759459602,9.05268304241046,9.115362293009976
9.038699999781455,9.06299287791057,0.015126395030315773,9.033345139807265,9.092640616013878
9.046400003664331,9.067407607024329,0.014303687433279907,9.039372379835282,9.095442834213374
9.093100008649493,9.07546158492107,0.014859741833846231,9.046336495431289,9.104586674410854
9.111799994055037,9.113978973903256,0.01986196564729235,9.07504952015347,9.152908427653042
9.135899993103772,9.14727100589223,0.019818250433163015,9.108427246815136,9.186114764969323
9.153000008278864,9.175351470835322,0.021823594664087897,9.13257721640472,9.218125725265924
9.180099993552219,9.189638673095287,0.020460937955582063,9.149535223951471,9.2297421222391
9.2069000114347,9.218433236286522,0.025054807254024137,9.169325816411005,9.26754065616204
9.220400009506232,9.252360062314345,0.02729513164690444,9.198861601283374,9.305858547369613
9.230800008198553,9.276844738430409,0.031153067612916967,9.215784725548728,9.337904751312092
