timestamp,GBP_USD,GBP_EUR,GBP_JPY,GBP_KRW,GBP_CHF,target
20-Sep-24,1.3281,1.1917,191.7903,1774.5338,1.1293,9.3649
19-Sep-24,1.325,1.1905,189.3685,1763.1971,1.1239,9.3716
18-Sep-24,1.3212,1.1884,187.6099,1748.0598,1.1174,9.3584
17-Sep-24,1.3188,1.1854,186.8603,1740.5258,1.1163,9.3733
16-Sep-24,1.32,1.1865,185.3804,1743.2052,1.1157,9.3668
13-Sep-24,1.3155,1.1863,185.0115,1749.0223,1.1152,9.3377
12-Sep-24,1.3079,1.1847,186.3621,1755.0824,1.1166,9.3252
11-Sep-24,1.3015,1.1821,184.0777,1746.164,1.1044,9.2724
10-Sep-24,1.3057,1.185,186.3358,1753.8666,1.1067,9.3141
09-Sep-24,1.3079,1.1845,186.676,1756.7041,1.1083,9.3084
06-Sep-24,1.316,1.1854,187.4505,1754.8456,1.1089,9.3305
05-Sep-24,1.3158,1.1876,189.3562,1758.3946,1.1162,9.3331
04-Sep-24,1.3161,1.1866,189.6757,1756.0055,1.1157,9.3576
03-Sep-24,1.3095,1.1858,190.6101,1755.4225,1.1128,9.3249
02-Sep-24,1.3152,1.1881,193.281,1760.7557,1.1193,9.3601
30-Aug-24,1.3144,1.1875,191.3628,1754.6573,1.115,9.3141
29-Aug-24,1.3155,1.1884,191.2086,1754.9503,1.1163,9.3322
28-Aug-24,1.3213,1.1871,190.9153,1764.7092,1.1126,9.4167
27-Aug-24,1.3235,1.1852,190.9143,1761.0157,1.1156,9.435
23-Aug-24,1.3189,1.1801,191.5432,1753.8595,1.1197,9.3956
22-Aug-24,1.3103,1.1788,191.6044,1758.8927,1.1167,9.3614
21-Aug-24,1.3061,1.174,190.2262,1744.9285,1.1145,9.3157
20-Aug-24,1.3031,1.1727,189.7306,1735.2456,1.117,9.2874
19-Aug-24,1.2986,1.1736,190.0769,1730.6784,1.1213,9.2666
16-Aug-24,1.289,1.1728,190.7784,1747.5811,1.1193,9.2432
15-Aug-24,1.2853,1.1702,191.5472,1752.1813,1.1196,9.2287
14-Aug-24,1.2856,1.1649,188.6737,1741.451,1.1099,9.1705
13-Aug-24,1.2824,1.1706,188.5137,1754.6545,1.1099,9.1777
12-Aug-24,1.2785,1.1695,189.0508,1752.3586,1.11,9.1838
09-Aug-24,1.2764,1.1686,187.0427,1742.0327,1.1037,9.1519
08-Aug-24,1.2715,1.1658,187.2782,1751.9818,1.0996,9.1308
07-Aug-24,1.2721,1.1637,187.3612,1747.6555,1.0999,9.1332
06-Aug-24,1.2706,1.162,183.6008,1750.208,1.0832,9.0872
05-Aug-24,1.2759,1.1621,182.0135,1745.0165,1.0831,9.067
02-Aug-24,1.2807,1.1725,187.8521,1738.8474,1.1002,9.1549
01-Aug-24,1.2793,1.1854,191.9579,1747.0781,1.118,9.2762
31-Jul-24,1.2844,1.1869,193.2176,1761.1072,1.1303,9.2814
30-Jul-24,1.2828,1.1872,198.3196,1776.5446,1.1366,9.3165
29-Jul-24,1.2847,1.1878,197.8939,1775.0394,1.1387,9.3348
26-Jul-24,1.2853,1.184,197.3,1778.4182,1.1349,9.3279
25-Jul-24,1.2877,1.1862,197.841,1779.6353,1.1329,9.307
24-Jul-24,1.2918,1.1902,198.0006,1782.5161,1.1417,9.3839
23-Jul-24,1.2908,1.1902,201.3454,1789.2037,1.1518,9.4094
22-Jul-24,1.2913,1.1863,202.5727,1792.4858,1.1485,9.4206
19-Jul-24,1.2917,1.1861,203.2425,1794.6492,1.1478,9.4079
18-Jul-24,1.2978,1.1891,203.4366,1793.3844,1.1475,9.4358
17-Jul-24,1.3014,1.1903,203.6678,1796.3835,1.1534,9.4678
16-Jul-24,1.2948,1.1901,205.3409,1794.4717,1.1602,9.4398
15-Jul-24,1.2984,1.1893,204.964,1795.9232,1.162,9.4407
12-Jul-24,1.2989,1.1907,204.856,1786.0979,1.1616,9.4414
11-Jul-24,1.2924,1.188,204.9165,1773.6768,1.155,9.3911
10-Jul-24,1.283,1.1854,207.4162,1776.4225,1.1541,9.3563
09-Jul-24,1.2797,1.1832,206.4988,1770.337,1.1488,9.3324
08-Jul-24,1.2833,1.1844,206.1172,1773.7644,1.1511,9.3513
05-Jul-24,1.2798,1.1824,206.003,1767.4166,1.1493,9.3306
04-Jul-24,1.2762,1.1808,205.5512,1761.6218,1.1486,9.3098
03-Jul-24,1.2762,1.181,205.8957,1766.0694,1.15,9.3117
02-Jul-24,1.2676,1.1799,204.6477,1757.8189,1.145,9.2613
01-Jul-24,1.2647,1.1786,204.437,1749.9278,1.1432,9.2374
28-Jun-24,1.2642,1.1796,203.3356,1742.4336,1.1364,9.2302
27-Jun-24,1.2651,1.1809,203.1607,1753.4162,1.1347,9.2361
26-Jun-24,1.2623,1.1819,202.7569,1757.4435,1.1324,9.2137
25-Jun-24,1.2672,1.1841,202.3575,1762.8971,1.1335,9.2371
24-Jun-24,1.2688,1.1824,202.6511,1760.8728,1.1341,9.2416
21-Jun-24,1.2626,1.182,201.4794,1755.7463,1.1282,9.2061
20-Jun-24,1.2686,1.1831,201.3506,1762.6693,1.1294,9.2464
19-Jun-24,1.2732,1.1845,201.0495,1760.0217,1.126,9.2686
18-Jun-24,1.269,1.1817,200.4624,1753.2194,1.1224,9.2297
17-Jun-24,1.268,1.1833,200.1601,1753.5426,1.1312,9.2209
14-Jun-24,1.2667,1.1852,199.3596,1755.5449,1.128,9.2144
13-Jun-24,1.2767,1.1852,200.3717,1757.2052,1.1418,9.2787
12-Jun-24,1.2843,1.1839,200.0669,1755.5954,1.1441,9.3144
11-Jun-24,1.2712,1.1855,199.9788,1754.542,1.1429,9.2466
10-Jun-24,1.2717,1.1847,199.5361,1750.1072,1.1408,9.2432
07-Jun-24,1.2724,1.1767,199.5999,1754.2589,1.1408,9.2424
06-Jun-24,1.2773,1.1742,199.2907,1744.8684,1.1396,9.2778
05-Jun-24,1.276,1.1742,199.4501,1752.0963,1.1415,9.2615
04-Jun-24,1.278,1.1746,197.9481,1757.5135,1.1379,9.2602
03-Jun-24,1.2772,1.175,199.505,1755.4475,1.1455,9.2669
31-May-24,1.2731,1.1727,200.074,1762.2059,1.1486,9.2525
30-May-24,1.2739,1.1751,199.4785,1751.6584,1.1513,9.239
29-May-24,1.2715,1.1757,200.2549,1742.2029,1.161,9.2465
28-May-24,1.2777,1.1749,200.4264,1736.1643,1.1631,9.2808
24-May-24,1.2738,1.1744,199.9675,1741.1317,1.1649,9.2505
23-May-24,1.2712,1.1743,199.5642,1736.9121,1.1614,9.227
22-May-24,1.2724,1.1745,199.1702,1739.6873,1.1635,9.2308
21-May-24,1.2723,1.1715,198.4088,1734.3803,1.157,9.2204
20-May-24,1.2708,1.1696,198.3274,1729.3872,1.155,9.2069
17-May-24,1.2698,1.1675,197.346,1717.8997,1.1517,9.1801
16-May-24,1.2668,1.1654,196.7404,1706.538,1.1456,9.153
15-May-24,1.2649,1.1649,196.4579,1716.1594,1.1445,9.1359
14-May-24,1.2589,1.1629,196.8778,1718.6135,1.1408,9.1118
13-May-24,1.2563,1.1628,195.8682,1716.2448,1.1383,9.0931
10-May-24,1.2508,1.162,194.9685,1712.7767,1.1352,9.0464
09-May-24,1.2512,1.1611,194.6429,1709.0579,1.1345,9.0387
08-May-24,1.2493,1.1622,194.3801,1704.8505,1.1345,9.0324
07-May-24,1.2554,1.1647,193.8574,1704.1816,1.1382,9.0679
03-May-24,1.2546,1.1653,191.8221,1700.8738,1.135,9.0185
02-May-24,1.2485,1.1681,192.4126,1714.1031,1.1405,9.0275
01-May-24,1.2492,1.1693,196.9551,1729.6111,1.1483,9.0476
30-Apr-24,1.252,1.171,196.9881,1733.7066,1.148,9.0803
29-Apr-24,1.2548,1.1713,196.6209,1726.1531,1.1429,9.0918
26-Apr-24,1.2462,1.1669,195.9836,1714.8584,1.1395,9.054
25-Apr-24,1.2489,1.1659,194.2976,1718.63,1.141,9.068
24-Apr-24,1.2433,1.1633,192.7177,1711.0792,1.1362,9.0405
23-Apr-24,1.2433,1.1621,192.4566,1707.5047,1.1319,9.0272
22-Apr-24,1.2331,1.1584,190.8037,1700.2106,1.1237,8.9407
19-Apr-24,1.2434,1.1653,192.2234,1710.7132,1.1307,9.0122
18-Apr-24,1.2444,1.168,192.4278,1714.7085,1.135,9.0229
17-Apr-24,1.245,1.1706,192.5455,1723.0053,1.1367,9.0309
16-Apr-24,1.2442,1.1702,192.3595,1733.2142,1.1357,9.041
15-Apr-24,1.2451,1.1716,192.1625,1729.3443,1.138,9.0412
12-Apr-24,1.2435,1.1698,190.1622,1721.5511,1.1326,9.0357
11-Apr-24,1.252,1.1695,191.8926,1714.0322,1.1409,9.0891
10-Apr-24,1.2566,1.1685,191.9694,1714.2798,1.1459,9.1176
09-Apr-24,1.2675,1.1674,192.2151,1714.4226,1.1452,9.1782
08-Apr-24,1.2647,1.1653,192.0004,1712.0623,1.1444,9.1609
05-Apr-24,1.2615,1.166,191.1488,1709.0676,1.1376,9.1483
04-Apr-24,1.2668,1.1657,192.1292,1704.3971,1.1463,9.1771
03-Apr-24,1.2619,1.1659,191.5375,1701.6343,1.143,9.1535
02-Apr-24,1.2567,1.1673,190.4969,1698.7065,1.1388,9.1184
28-Mar-24,1.2632,1.1694,191.179,1704.1768,1.1378,9.1722
27-Mar-24,1.2629,1.1671,191.1336,1706.0895,1.1437,9.1629
26-Mar-24,1.2628,1.1662,191.4215,1697.3926,1.14,9.1531
25-Mar-24,1.2645,1.1668,191.4769,1695.8842,1.136,9.1648
22-Mar-24,1.2601,1.165,190.735,1693.2153,1.1319,9.1621
21-Mar-24,1.2668,1.1664,192.0405,1690.9373,1.1392,9.1503
20-Mar-24,1.2711,1.171,192.7687,1702.702,1.1328,9.1753
19-Mar-24,1.2711,1.1706,191.5993,1701.2657,1.129,9.1696
18-Mar-24,1.2733,1.1698,189.8936,1699.9765,1.1284,9.1765
15-Mar-24,1.274,1.1701,189.998,1696.3055,1.1258,9.1804
